OBJECTID,Codigo_Municipio,Nome_municipio,Pop_Total,Total_Respiradores,Respiradores_100mil_hab_Ind,Respiradores_SUS_100mil_hab_Ind,Total_SUS_Respiradores,Shape__Area,Shape__Length,P_Respiradores_SUS
4004,1506005,Prainha,29866,0,0,0,0,1.20215047583942,7.33465831434379,0
4005,4120358,Pranchita,5157,4,77.5644754702346,77.5644754702346,4,0.0203821831495361,1.09085261488307,100
4006,2512200,Prata,4209,0,0,0,0,0.0157372415915802,0.598589673341784,0
4007,3152808,Prata,27856,1,3.58989086731763,3.58989086731763,1,0.416734559225404,3.95537057844783,100
4008,2208601,Prata do Piauí,3151,0,0,0,0,0.0162102406261369,0.552917079467759,0
4009,3541059,Pratânia,5261,0,0,0,0,0.0154020727436546,0.747285028930475,0
4010,3152907,Pratápolis,8603,1,11.6238521446007,11.6238521446007,1,0.0186962793561065,0.896902095464879,100
4011,3153004,Pratinha,3603,0,0,0,0,0.0536525050924865,1.37963604149337,0
4012,3541109,Presidente Alves,4094,0,0,0,0,0.0250899582275679,1.04530581643673,0
4013,3153103,Presidente Bernardes,5369,2,37.2508847085118,37.2508847085118,2,0.020540216131451,0.792835010085219,100
4014,3541208,Presidente Bernardes,13106,2,15.2601861742713,15.2601861742713,2,0.065574134687381,2.08427573624412,100
4015,4213906,Presidente Castello Branco,1568,0,0,0,0,0.00597746584310244,0.531208552823348,0
4016,4120408,Presidente Castelo Branco,5306,0,0,0,0,0.0137429170470114,0.644209178591176,0
4017,2109106,Presidente Dutra,47804,21,43.9293782947034,43.9293782947034,21,0.0629437223244054,1.53069732051191,100
4018,2925600,Presidente Dutra,15142,1,6.60414740457007,6.60414740457007,1,0.0192161267911501,0.586647441533632,100
4019,3541307,Presidente Epitácio,44200,4,9.04977375565611,9.04977375565611,4,0.110152819487325,2.34377050628197,100
4020,1303536,Presidente Figueiredo,36279,4,11.0256622288376,5.51283111441881,2,2.06518072626996,10.6820935204151,50
4021,4214003,Presidente Getúlio,17471,1,5.72377082021636,5.72377082021636,1,0.0267712051604576,1.21513137600819,100
4022,2925709,Presidente Jânio Quadros,12338,0,0,0,0,0.101469167654841,1.75601728972543,0
4023,2109205,Presidente Juscelino,12734,0,0,0,0,0.0288565498821924,1.43530902886336,0
4024,3153202,Presidente Juscelino,3641,0,0,0,0,0.0596117799860849,2.46084955665211,0
4025,1718402,Presidente Kennedy,3684,0,0,0,0,0.0632603396021239,1.50388351492309,0
4026,3204302,Presidente Kennedy,11574,1,8.6400552963539,8.6400552963539,1,0.0517673669752412,1.26035859152573,100
4027,3153301,Presidente Kubitschek,3002,0,0,0,0,0.0162019163921059,0.740307991777725,0
4028,4315149,Presidente Lucena,2901,1,34.4708721130645,34.4708721130645,1,0.00459963374487415,0.379839435960658,100
4029,1100254,Presidente Médici,18986,0,0,0,0,0.145543783236519,2.47328555359306,0
4030,2109239,Presidente Médici,7015,0,0,0,0,0.0355844768710227,0.852720239803345,0
4031,4214102,Presidente Nereu,2287,0,0,0,0,0.0205669460336821,1.04385826619082,0
4032,3153400,Presidente Olegário,19573,0,0,0,0,0.299313223952765,3.71227624917303,0
4033,3541406,Presidente Prudente,228743,132,57.7066839203823,43.7171847881684,100,0.0490292143142597,1.65277457969816,75.7575757575758
4034,2109270,Presidente Sarney,18918,0,0,0,0,0.0588895129824536,1.25102003182454,0
4035,2925758,Presidente Tancredo Neves,27719,1,3.60763375302139,3.60763375302139,1,0.0368852244017148,1.1599209931092,100
4036,2109304,Presidente Vargas,11193,0,0,0,0,0.0373825860270216,1.11361192830885,0
4037,3541505,Presidente Venceslau,39516,6,15.1837230488916,15.1837230488916,6,0.0659539708109378,1.57825631332257,100
4038,1506104,Primavera,10825,1,9.2378752886836,9.2378752886836,1,0.0210117328666968,0.80035160154823,100
4039,2611408,Primavera,14966,1,6.68181210744354,6.68181210744354,1,0.00928465259784161,0.689347877131605,100
4040,1101476,Primavera de Rondônia,2856,0,0,0,0,0.0502559342507425,1.31023961797241,0
4041,5107040,Primavera do Leste,62019,24,38.6978184104871,9.67445460262178,6,0.460875408035179,5.88418761563146,25
4042,2109403,Primeira Cruz,15315,0,0,0,0,0.111231894566778,2.07415274070405,0
4043,4120507,Primeiro de Maio,11123,0,0,0,0,0.036466351969807,0.982291270319788,0
4044,4214151,Princesa,2924,0,0,0,0,0.00779793848937516,0.518520888894998,0
4045,2512309,Princesa Isabel,23345,6,25.7014349967873,25.7014349967873,6,0.030156199430678,1.03609684371134,100
4046,5218391,Professor Jamil,3223,0,0,0,0,0.0296928007015254,1.28050867069978,0
4047,4315156,Progresso,6244,6,96.0922485586163,96.0922485586163,6,0.023742139773276,0.978342166903433,100
4048,3541604,Promissão,40432,20,49.4657696873763,49.4657696873763,20,0.0679261438726826,1.9375862949851,100
4049,2805703,Propriá,29626,10,33.754134881523,33.754134881523,10,0.00765111782115468,0.553137726959099,100
4050,4315172,Protásio Alves,1947,0,0,0,0,0.0159622593685071,0.886811108508408,0
4051,3153608,Prudente de Morais,10733,0,0,0,0,0.0106848970860938,0.550599933566314,0
4052,4120606,Prudentópolis,52241,1,1.91420531766237,1.91420531766237,1,0.200213698045218,4.64851188911953,100
4053,1718451,Pugmil,2688,0,0,0,0,0.0331785317639799,0.995194944921487,0
4054,2410405,Pureza,9621,0,0,0,0,0.0411475451598307,0.927864533695312,0
4055,4315206,Putinga,3919,0,0,0,0,0.018992003688254,0.840922052046155,0
4056,2512408,Puxinanã,13680,0,0,0,0,0.00594933247619167,0.396818058028896,0
4057,3541653,Quadra,3804,0,0,0,0,0.0181546708342921,0.687145350991429,0
4058,4315305,Quaraí,22687,4,17.6312425618195,17.6312425618195,4,0.295107517652013,3.20336369288848,100
4059,3153707,Quartel Geral,3563,0,0,0,0,0.047821314815792,2.05935332388138,0
4060,4120655,Quarto Centenário,4512,0,0,0,0,0.0286270580025985,1.09944085081234,0
4061,3541703,Quatá,14109,1,7.0876745339854,0,0,0.0570454136276339,1.46080383333281,0
4062,4120705,Quatiguá,7449,0,0,0,0,0.00996631873204024,0.64652242376856,0
4063,1506112,Quatipuru,13608,0,0,0,0,0.0264965560414083,1.23177635198497,0
4064,3304128,Quatis,14302,1,6.992029086841,6.992029086841,1,0.0249715181433317,1.17856379590975,100
4065,4120804,Quatro Barras,23559,0,0,0,0,0.0161864922991981,0.649604413910512,0
4066,4315313,Quatro Irmãos,1849,0,0,0,0,0.0245500864377846,1.27550692758606,0
4067,4120853,Quatro Pontes,4015,0,0,0,0,0.0101951080721392,0.668229867429403,0
4068,2707602,Quebrangulo,11294,1,8.85425889853019,8.85425889853019,1,0.026320304755302,0.987824015600495,100
4069,4120903,Quedas do Iguaçu,34103,1,2.9322933466264,2.9322933466264,1,0.0737339321337913,1.98621013178526,100
4070,2208650,Queimada Nova,8992,0,0,0,0,0.105500773499102,1.61138562381468,0
4071,2512507,Queimadas,43967,4,9.09773239020174,9.09773239020174,4,0.033001363498812,0.934171794542876,100
4072,2925808,Queimadas,25439,0,0,0,0,0.166388661927641,2.49583586031648,0
4073,3304144,Queimados,150319,11,7.31777087394142,5.3220151810483,8,0.00665432572333202,0.475075498318613,72.7272727272727
4074,3541802,Queiroz,3406,0,0,0,0,0.0205167256859795,0.832894550520818,0
4075,3541901,Queluz,13420,2,14.903129657228,14.903129657228,2,0.0218884676592666,0.83572706544838,100
4076,3153806,Queluzito,1939,0,0,0,0,0.0133167622214501,0.643693430119007,0
4077,5107065,Querência,17479,0,0,0,0,1.47728171613988,8.91655555503252,0
4078,4121000,Querência do Norte,12206,0,0,0,0,0.0805939324259271,1.46720025214162,0
4079,4315321,Quevedos,2788,0,0,0,0,0.0504611997411075,1.62870777807667,0
4080,2925907,Quijingue,27580,0,0,0,0,0.114138470576791,1.8488928062098,0
4081,4214201,Quilombo,9887,2,20.2285829877617,20.2285829877617,2,0.0254234558603912,1.08930537616153,100
4082,4121109,Quinta do Sol,4573,0,0,0,0,0.0289051580491559,0.958265747317291,0
4083,3542008,Quintana,6638,1,15.0647785477553,15.0647785477553,1,0.0279124677830396,1.01363945229371,100
4084,4315354,Quinze de Novembro,3796,1,26.3435194942044,26.3435194942044,1,0.0206603610289449,1.09303606942955,100
4085,2611507,Quipapá,26037,1,3.84068825133464,3.84068825133464,1,0.0189546104870715,0.617879821008155,100
4086,5218508,Quirinópolis,50065,4,7.98961350244682,1.9974033756117,1,0.324050988728288,3.81221836815694,25
4087,3304151,Quissamã,24700,4,16.1943319838057,16.1943319838057,4,0.0620781624286337,1.43848105780623,100
4088,4121208,Quitandinha,19049,1,5.24961940259331,5.24961940259331,1,0.0402720896628352,1.78168082660457,100
4089,2311264,Quiterianópolis,21084,0,0,0,0,0.0850054242148133,1.71665627821524,0
4090,2512606,Quixaba,1956,0,0,0,0,0.012823248388969,0.646327054056815,0
4091,2611533,Quixaba,6813,0,0,0,0,0.0172700577982425,0.657518472861434,0
4092,2925931,Quixabeira,8972,0,0,0,0,0.0303480010647661,0.967179061631111,0
4093,2311306,Quixadá,87728,16,18.2381907714755,18.2381907714755,16,0.164691907722784,2.88171376707815,100
4094,2311355,Quixelô,16178,1,6.18123377426134,6.18123377426134,1,0.0457171836212922,1.26055454540627,100
4095,2311405,Quixeramobim,81082,3,3.69995806714191,2.46663871142794,2,0.267204676182615,3.15529295153472,66.6666666666667
4096,2311504,Quixeré,22149,0,0,0,0,0.0500394456030619,1.10117622852606,0
4097,2410504,Rafael Fernandes,5098,0,0,0,0,0.00639191557401375,0.335668514478279,0
4098,2410603,Rafael Godeiro,3201,0,0,0,0,0.0081745869271117,0.416943204406186,0
4099,2925956,Rafael Jambeiro,22621,0,0,0,0,0.0906849142621695,1.75206542678789,0
4100,3542107,Rafard,9076,0,0,0,0,0.0107176151315116,0.723120601412764,0
4101,4121257,Ramilândia,4451,0,0,0,0,0.0212270473216449,0.801360553755067,0
4102,3542206,Rancharia,29707,14,47.1269397785034,47.1269397785034,14,0.139110324083845,2.60110346072478,100
4103,4121307,Rancho Alegre,3808,0,0,0,0,0.0147742242717186,0.699255217618446,0
4104,4121356,Rancho Alegre D'Oeste,2655,0,0,0,0,0.0214664399079538,1.1000567106759,0
4105,4214300,Rancho Queimado,2878,0,0,0,0,0.0261869212287138,0.978318790256002,0
4106,2109452,Raposa,30761,0,0,0,0,0.0053991375705138,0.710734100405617,0
4107,3153905,Raposos,16354,0,0,0,0,0.00623395973303786,0.471106118421951,0
4108,3154002,Raul Soares,23762,1,4.2083999663328,4.2083999663328,1,0.0658985976773465,2.08188307132681,100
4109,4121406,Realeza,16922,3,17.728400898239,17.728400898239,3,0.0317770832523365,1.41086390903452,100
4110,4121505,Rebouças,14899,1,6.7118598563662,6.7118598563662,1,0.0433185526181887,1.44313210363902,100
4111,2611606,Recife,1645727,1682,102.204071513684,75.8327474726975,1248,0.0179173025389332,0.869687646791822,74.1973840665874
4112,3154101,Recreio,10517,1,9.5084149472283,9.5084149472283,1,0.0204239027899007,0.824954748445732,100
4113,1718501,Recursolândia,4293,0,0,0,0,0.182123246412345,2.99002308987066,0
4114,1506138,Redenção,84787,39,45.9976175592956,36.5622088291837,31,0.313674522802614,3.32254797437142,79.4871794871795
4115,2311603,Redenção,29053,0,0,0,0,0.0183951286841904,0.864281463218761,0
4116,3542305,Redenção da Serra,3851,0,0,0,0,0.0273049173704294,1.16416761956286,0
4117,2208700,Redenção do Gurguéia,8778,0,0,0,0,0.203243345373153,2.35645152196283,0
4118,4315404,Redentora,11549,0,0,0,0,0.0276612561899583,1.33724005745931,0
4119,3154150,Reduto,7154,0,0,0,0,0.0131278898387563,0.698006474852276,0
4120,2208809,Regeneração,17978,2,11.1247079764156,11.1247079764156,2,0.102246234305966,1.39730305264801,100
4121,3542404,Regente Feijó,20261,0,0,0,0,0.0230659078121107,0.816085447899781,0
4122,3542503,Reginópolis,9621,0,0,0,0,0.035863994180886,1.39833226107645,0
4123,3542602,Registro,56322,12,21.306061574518,17.7550513120983,10,0.0643314243767463,1.74073938485811,83.3333333333333
4124,4315453,Relvado,2090,0,0,0,0,0.0114425168846992,0.569260648409288,0
4125,2926004,Remanso,41008,1,2.43854857588763,2.43854857588763,1,0.385742000638743,3.01578346306956,100
4126,2512705,Remígio,19621,0,0,0,0,0.0148013773440425,0.625614226279568,0
4127,4121604,Renascença,6802,0,0,0,0,0.0384134705844872,1.52959814973785,0
4128,2311702,Reriutaba,18491,0,0,0,0,0.0312196271202083,0.834951457000753,0
4129,3304201,Resende,131341,102,77.6604411417608,38.8302205708804,51,0.0964398293977524,3.22540989938328,50
4130,3154200,Resende Costa,11500,1,8.69565217391304,8.69565217391304,1,0.0536566522757767,1.59854517354738,100
4131,4121703,Reserva,26715,1,3.74321542204754,3.74321542204754,1,0.145791461000158,2.29637019400597,100
4132,5107156,Reserva do Cabaçal,2732,0,0,0,0,0.112737617550238,2.64023147552341,0
4133,4121752,Reserva do Iguaçu,8010,0,0,0,0,0.0751288649245225,1.4440996141828,0
4134,3154309,Resplendor,17397,2,11.4962349830431,11.4962349830431,2,0.092934469730892,1.64240465611351,100
4135,3154408,Ressaquinha,4808,0,0,0,0,0.0159117649517952,0.947989942609937,0
4136,3542701,Restinga,7593,0,0,0,0,0.0212996291837158,0.803462605309434,0
4137,4315503,Restinga Sêca,15789,2,12.667046678067,12.667046678067,2,0.0903876460736228,1.92933040791842,100
4138,2926103,Retirolândia,14396,1,6.94637399277577,6.94637399277577,1,0.020079935273742,0.736249138168289,100
4139,2109502,Riachão,20195,1,4.95172072295123,4.95172072295123,1,0.522220143391053,5.4343736690664,100
4140,2512747,Riachão,3588,0,0,0,0,0.00737070053493483,0.428587842079748,0
4141,2926202,Riachão das Neves,22339,0,0,0,0,0.495640175754374,4.57513831412922,0
4142,2512754,Riachão do Bacamarte,4521,0,0,0,0,0.00314155602828237,0.250358216513504,0
4143,2805802,Riachão do Dantas,19805,0,0,0,0,0.0438972502265926,1.38498448462441,0
4144,2926301,Riachão do Jacuípe,33436,1,2.99078837181481,2.99078837181481,1,0.0958407715301348,1.67080155240438,100
4145,2512762,Riachão do Poço,4509,0,0,0,0,0.00326673562655344,0.258666549762251,0
4146,1718550,Riachinho,4645,0,0,0,0,0.0423019452780125,1.42941972729476,0
4147,3154457,Riachinho,8136,0,0,0,0,0.145353890791114,2.84281798482902,0
4148,2410702,Riacho da Cruz,3579,0,0,0,0,0.0103896435140598,0.557460443715325,0
4149,2611705,Riacho das Almas,20546,1,4.86712742139589,4.86712742139589,1,0.0257589663686133,0.890441966517463,100
4150,2410801,Riacho de Santana,4204,0,0,0,0,0.0104685300296126,0.555663745056818,0
4151,2926400,Riacho de Santana,35421,2,5.64636797380085,2.82318398690043,1,0.26596675840392,2.87744154608742,50
4152,2512788,Riacho de Santo Antônio,1948,2,102.669404517454,102.669404517454,2,0.00748464684545525,0.61417441879014,100
4153,2512804,Riacho dos Cavalos,8526,0,0,0,0,0.0215840381938932,0.708278836700611,0
4154,3154507,Riacho dos Machados,9481,0,0,0,0,0.111099303216804,2.67243332608486,0
4155,2208858,Riacho Frio,4312,0,0,0,0,0.183201175744102,2.71040167324094,0
4156,2410900,Riachuelo,8128,0,0,0,0,0.0214632612137251,0.61497542091995,0
4157,2805901,Riachuelo,10213,0,0,0,0,0.00647197167515401,0.544313652508132,0
4158,5218607,Rialma,10918,0,0,0,0,0.0225950446945831,0.978498216546003,0
4159,5218706,Rianápolis,4801,0,0,0,0,0.0134117210812406,0.681732537704604,0
4160,2109551,Ribamar Fiquene,7791,0,0,0,0,0.059932196998858,1.34055198152736,0
4161,5007109,Ribas do Rio Pardo,24615,1,4.06256347755434,4.06256347755434,1,1.49976530723848,8.12839574031156,100
4162,3542800,Ribeira,3340,0,0,0,0,0.029932492012108,1.1663497055457,0
4163,2926509,Ribeira do Amparo,14592,0,0,0,0,0.0551978689808834,1.15247971267328,0
4164,2208874,Ribeira do Piauí,4477,0,0,0,0,0.0830280078107535,2.02265843419828,0
4165,2926608,Ribeira do Pombal,53807,11,20.4434367275633,18.584942479603,10,0.0973354749448561,1.53764488949777,90.9090909090909
4166,2611804,Ribeirão,47415,1,2.10903722450701,2.10903722450701,1,0.0237928966156176,1.05427391808564,100
4167,3542909,Ribeirão Bonito,13219,0,0,0,0,0.0412575549253233,1.14946975681403,0
4168,3543006,Ribeirão Branco,16444,2,12.1624908781318,12.1624908781318,2,0.0620121141256504,1.39817677681027,100
4169,5107180,Ribeirão Cascalheira,10206,1,9.79815794630609,0,0,0.945642585003441,6.43337550524056,0
4170,4121802,Ribeirão Claro,10668,1,9.37382827146607,9.37382827146607,1,0.0555257356278389,1.55062275643725,100
4171,3543105,Ribeirão Corrente,4718,0,0,0,0,0.0128400514897749,0.619051269510613,0
4172,3154606,Ribeirão das Neves,334858,9,2.68770643078559,2.68770643078559,9,0.0134004837486827,0.74028616102597,100
4173,2926657,Ribeirão do Largo,5812,0,0,0,0,0.114820375094212,1.81144573154077,0
4174,4121901,Ribeirão do Pinhal,13029,0,0,0,0,0.0331135564072156,1.44422735017405,0
4175,3543204,Ribeirão do Sul,4541,0,0,0,0,0.0178659392227019,0.599117258089332,0
4176,3543238,Ribeirão dos Índios,2225,0,0,0,0,0.0171551490909678,0.837050840474729,0
4177,3543253,Ribeirão Grande,7673,0,0,0,0,0.0296227520800585,1.10481394306272,0
4178,3543303,Ribeirão Pires,123393,27,21.8813060708468,6.48334994691757,8,0.00877138331679816,0.617786620912824,29.6296296296296
4179,3543402,Ribeirão Preto,703293,519,73.7957010804885,53.4627815149589,376,0.0566243754430502,1.31313632460884,72.4470134874759
4180,3154705,Ribeirão Vermelho,4033,0,0,0,0,0.00428269362544143,0.362369443532354,0
4181,5107198,Ribeirãozinho,2405,0,0,0,0,0.0529658658496146,1.54795201425541,0
4182,2208908,Ribeiro Gonçalves,7341,2,27.244244653317,0,0,0.326326832565258,4.14030086481077,0
4183,2806008,Ribeirópolis,18652,1,5.36135535063264,5.36135535063264,1,0.0213924881611547,0.683212220786957,100
4184,3543600,Rifaina,3629,2,55.1116009920088,55.1116009920088,2,0.0140329376341697,1.23006695627118,100
4185,3543709,Rincão,10799,1,9.26011667747014,9.26011667747014,1,0.0276154598116136,1.27266127068295,100
4186,3543808,Rinópolis,9981,1,10.0190361687206,10.0190361687206,1,0.0312832602477329,0.953690962766275,100
4187,3154804,Rio Acima,10312,0,0,0,0,0.0198503009435171,0.825554432931886,0
4188,4122008,Rio Azul,15236,4,26.2536098713573,26.2536098713573,4,0.0538839971537755,2.0956700030024,100
4189,3204351,Rio Bananal,19141,0,0,0,0,0.0551526110984355,1.32421807177485,0
4190,4122107,Rio Bom,3203,0,0,0,0,0.0157556339988787,0.970137085455419,0
4191,3304300,Rio Bonito,60201,12,19.933223700603,19.933223700603,12,0.0403904362058256,1.1875478467587,100
4192,4122156,Rio Bonito do Iguaçu,13269,0,0,0,0,0.0612039842092145,1.62397476417208,0
4193,1200401,Rio Branco,407319,123,30.1974619401501,29.2154306575436,119,0.728684064820129,6.69537920832829,96.7479674796748
4194,5107206,Rio Branco,5156,0,0,0,0,0.0472542029816054,1.16886175555027,0
4195,4122172,Rio Branco do Ivaí,4096,0,0,0,0,0.0340151583421857,1.39206688390398,0
4196,4122206,Rio Branco do Sul,32397,1,3.08670555915671,3.08670555915671,1,0.072683336913542,1.95005329580175,100
4197,5007208,Rio Brilhante,37514,1,2.66567148264648,2.66567148264648,1,0.34800298118796,4.51867470731829,100
4198,3154903,Rio Casca,13564,0,0,0,0,0.0332086947735775,1.38591160092764,0
4199,3304409,Rio Claro,18529,9,48.5725079604944,48.5725079604944,9,0.0744654357980608,1.85470487286663,100
4200,3543907,Rio Claro,206424,72,34.8796651552145,18.8931519590745,39,0.0437039140047091,1.36470338888845,54.1666666666667
4201,1100262,Rio Crespo,3764,0,0,0,0,0.141495657680764,1.88813917070457,0
4202,1718659,Rio da Conceição,2130,0,0,0,0,0.0651857692943167,1.24755722429604,0
4203,4214409,Rio das Antas,6205,0,0,0,0,0.02889167585613,1.13102511774917,0
4204,3304508,Rio das Flores,9284,0,0,0,0,0.0419190977895596,1.17875133569873,0
4205,3304524,Rio das Ostras,150674,36,23.8926423935118,15.2647437514103,23,0.0200133418632618,0.840634743008867,63.8888888888889
4206,3544004,Rio das Pedras,35228,2,5.67730214602021,5.67730214602021,2,0.0199416086383053,0.823201560216353,100
4207,2926707,Rio de Contas,12989,0,0,0,0,0.0931420354158945,2.36735105935575,0
4208,3304557,Rio de Janeiro,6718903,4253,63.2990236650239,32.5201896797736,2185,0.105648934653857,3.93513485831788,51.3754996473078
4209,2926806,Rio do Antônio,15371,0,0,0,0,0.0651679355955821,1.22882991606037,0
4210,4214508,Rio do Campo,5940,0,0,0,0,0.0459888419056824,1.24555365211051,0
4211,2408953,Rio do Fogo,10848,0,0,0,0,0.01226015476648,0.551676419114451,0
4212,4214607,Rio do Oeste,7489,0,0,0,0,0.0225634543119213,0.873427971211761,0
4213,2926905,Rio do Pires,11655,0,0,0,0,0.0547063782289001,1.61933943145754,0
4214,3155108,Rio do Prado,5150,0,0,0,0,0.0406472921639534,1.1956294035371,0
4215,4214805,Rio do Sul,71061,37,52.0679416276157,52.0679416276157,37,0.0237699846101123,0.822874518833339,100
4216,3155009,Rio Doce,2610,0,0,0,0,0.00968887690123665,0.655271785439988,0
4217,1718709,Rio dos Bois,2834,0,0,0,0,0.0695317097175803,1.45734209063099,0
4218,4214706,Rio dos Cedros,11676,1,8.56457690990065,8.56457690990065,1,0.0502147737469159,1.3290130360024,100
4219,4315552,Rio dos Índios,2752,0,0,0,0,0.0214439860095581,0.848672423421511,0
4220,3155207,Rio Espera,5474,1,18.2681768359518,18.2681768359518,1,0.0207098234693035,0.905364763447993,100
4221,2611903,Rio Formoso,23535,1,4.24899086466964,4.24899086466964,1,0.0186870057995634,0.795383303445018,100
4222,4214904,Rio Fortuna,4611,1,21.6872695727608,21.6872695727608,1,0.027808598401748,1.11972184014425,100
4223,4315602,Rio Grande,211005,35,16.5872846615009,14.2176725670008,30,0.259203995240341,4.02238927089149,85.7142857142857
4224,3544103,Rio Grande da Serra,50846,3,5.90016913818196,5.90016913818196,3,0.00321822859814347,0.387143749657513,100
4225,2209005,Rio Grande do Piauí,6432,0,0,0,0,0.0521314571954861,1.01612913233942,0
4226,2707701,Rio Largo,75120,5,6.65601703940362,5.3248136315229,4,0.024191575188155,0.707504520133855,80
4227,3155306,Rio Manso,5832,0,0,0,0,0.0200197782040732,0.797409422284017,0
4228,1506161,Rio Maria,18193,0,0,0,0,0.336976016651278,3.63130030977323,0
4229,4215000,Rio Negrinho,42302,5,11.8197721147936,9.4558176918349,4,0.0821052274950489,2.3076834180604,80
4230,4122305,Rio Negro,34170,2,5.85308750365818,5.85308750365818,2,0.0545100690499112,2.11972927733313,100
4231,5007307,Rio Negro,4831,2,41.3992962119644,41.3992962119644,2,0.155512233941749,1.94080380075663,100
4232,3155405,Rio Novo,8949,0,0,0,0,0.0182395513638767,1.03457189280994,0
4233,3204401,Rio Novo do Sul,11622,0,0,0,0,0.0177410082501979,0.94032271184574,0
4234,3155504,Rio Paranaíba,12313,2,16.2429952083164,16.2429952083164,2,0.116196842642978,1.74187178975541,100
4235,4315701,Rio Pardo,38275,3,7.83801436969301,7.83801436969301,3,0.191769541139706,3.85662481938235,100
4236,3155603,Rio Pardo de Minas,30914,0,0,0,0,0.262852836054776,3.15153654664693,0
4237,3155702,Rio Piracicaba,14339,2,13.9479740567683,13.9479740567683,2,0.0321945208609122,1.04248005861086,100
4238,3155801,Rio Pomba,17910,3,16.750418760469,16.750418760469,3,0.0219637424345365,1.06976717941151,100
4239,3155900,Rio Preto,5476,1,18.2615047479912,18.2615047479912,1,0.0304475625902114,1.12623762585757,100
4240,1303569,Rio Preto da Eva,33347,1,2.99877050409332,2.99877050409332,1,0.472918114587671,3.61638548892152,100
4241,5218789,Rio Quente,4493,0,0,0,0,0.0207534894358332,0.780168058038172,0
4242,2927002,Rio Real,40732,6,14.7304330747324,14.7304330747324,6,0.0612119921366627,1.64078351395428,100
4243,4215059,Rio Rufino,2483,0,0,0,0,0.0258966772443046,1.03927377258563,0
4244,1718758,Rio Sono,6478,0,0,0,0,0.523446569127259,3.46407607346515,0
4245,2512903,Rio Tinto,24176,2,8.27266710787558,8.27266710787558,2,0.0380917455421752,1.28435778457962,100
4246,5218805,Rio Verde,235647,55,23.3399958412371,18.2476331122399,43,0.714486963368586,7.40442132474903,78.1818181818182
4247,5007406,Rio Verde de Mato Grosso,19746,0,0,0,0,0.698913583658452,4.66808996076731,0
4248,3156007,Rio Vermelho,12846,0,0,0,0,0.0842857408711097,1.92332619737685,0
4249,3544202,Riolândia,12518,1,7.98849656494648,7.98849656494648,1,0.0545529604443686,1.24167596419042,100
4250,4315750,Riozinho,4653,0,0,0,0,0.0223135291694234,0.919104878872357,0
4251,4215075,Riqueza,4598,0,0,0,0,0.0174461536928447,0.965499369444735,0
4252,3156106,Ritápolis,4604,0,0,0,0,0.0351618002773648,1.05076295100998,0
4253,3543501,Riversul,5524,0,0,0,0,0.0342000193689955,1.19676064354242,0
4254,4315800,Roca Sales,11393,1,8.77731940665321,8.77731940665321,1,0.0193652957468657,0.880275871645649,100
4255,5007505,Rochedo,5499,0,0,0,0,0.134709159929912,2.46606823205774,0
4256,3156205,Rochedo de Minas,2305,0,0,0,0,0.00692724813563927,0.428454207245931,0
4257,4215109,Rodeio,11551,0,0,0,0,0.0118038279404118,0.56620534330489,0
4258,4315909,Rodeio Bonito,5867,1,17.0444861087438,17.0444861087438,1,0.00759301462085205,0.683039763868894,100
4259,3156304,Rodeiro,8109,0,0,0,0,0.00632196481660685,0.455929887803405,0
4260,2927101,Rodelas,9331,0,0,0,0,0.181576678773837,3.2516783120843,0
4261,2411007,Rodolfo Fernandes,4467,0,0,0,0,0.012643719692278,0.550163499704071,0
4262,1200427,Rodrigues Alves,18930,1,5.28262017960909,5.28262017960909,1,0.252272450577038,3.5178891599476,100
4263,4315958,Rolador,2323,0,0,0,0,0.0271268589089004,1.10275484592652,0
4264,4122404,Rolândia,66580,4,6.00781015319916,6.00781015319916,4,0.0405093932780574,1.01867439169978,100
4265,4316006,Rolante,21349,2,9.36812028666448,9.36812028666448,2,0.0275403751593331,0.922225891551689,100
4266,1100288,Rolim de Moura,55058,1,1.81626648261833,0,0,0.120900572332971,1.78080884724409,0
4267,3156403,Romaria,3533,0,0,0,0,0.0349487318270008,0.866267360824362,0
4268,4215208,Romelândia,4786,0,0,0,0,0.0201767385634639,1.30448055781063,0
4269,4122503,Roncador,9849,0,0,0,0,0.066137588106244,2.25072721893878,0
4270,4316105,Ronda Alta,10601,3,28.2992170549948,28.2992170549948,3,0.0384049036365468,1.52774289569321,100
4271,4316204,Rondinha,5130,0,0,0,0,0.0231024514613409,1.05972602087638,0
4272,5107578,Rondolândia,4001,0,0,0,0,1.04633081978801,5.81285217473317,0
4273,4122602,Rondon,9579,1,10.4395030796534,10.4395030796534,1,0.0490648784032146,1.13549387205188,100
4274,1506187,Rondon do Pará,52357,0,0,0,0,0.672000412470993,4.05903087899113,0
4275,5107602,Rondonópolis,232491,86,36.9906792090877,27.5279473183908,64,0.396780306119581,4.44051802413295,74.4186046511628
4276,4316303,Roque Gonzales,6847,2,29.2098729370527,29.2098729370527,2,0.0320096429092018,1.72171108340357,100
4277,1400472,Rorainópolis,30163,3,9.94596028246527,9.94596028246527,3,2.72953983473543,10.9947975094872,100
4278,3544251,Rosana,16643,4,24.0341284624166,24.0341284624166,4,0.065291097274212,1.40389764601692,100
4279,2109601,Rosário,42740,0,0,0,0,0.0557245991928212,1.52558146100979,0
4280,3156452,Rosário da Limeira,4594,0,0,0,0,0.00965491146621389,0.670372372741696,0
